agency_cd,site_no,datetime,116034_72019_00003,116034_72019_00003_cd
USGS,452033122195901,2003-05-01,64.72,A
USGS,452033122195901,2003-05-02,64.47,A
USGS,452033122195901,2003-05-03,64.42,A
USGS,452033122195901,2003-05-04,64.58,A
USGS,452033122195901,2003-05-05,64.8,A
USGS,452033122195901,2003-05-06,64.68,A
USGS,452033122195901,2003-05-07,64.61,A
USGS,452033122195901,2003-05-08,64.57,A
USGS,452033122195901,2003-05-09,64.73,A
USGS,452033122195901,2003-05-10,64.77,A
USGS,452033122195901,2003-05-11,64.69,A
USGS,452033122195901,2003-05-12,64.77,A
USGS,452033122195901,2003-05-13,64.59,A
USGS,452033122195901,2003-05-14,64.19,A
USGS,452033122195901,2003-05-15,64.19,A
USGS,452033122195901,2003-05-16,64.28,A
USGS,452033122195901,2003-05-17,64.24,A
USGS,452033122195901,2003-05-18,64.36,A
USGS,452033122195901,2003-05-19,64.1,A
USGS,452033122195901,2003-05-20,63.99,A
USGS,452033122195901,2003-05-21,63.96,A
USGS,452033122195901,2003-05-22,63.84,A
USGS,452033122195901,2003-05-23,63.8,A
USGS,452033122195901,2003-05-24,63.68,A
USGS,452033122195901,2003-05-25,63.71,A
USGS,452033122195901,2003-05-26,63.87,A
USGS,452033122195901,2003-05-27,63.88,A
USGS,452033122195901,2003-05-28,63.83,A
USGS,452033122195901,2003-05-29,63.74,A
USGS,452033122195901,2003-05-30,63.69,A
USGS,452033122195901,2003-05-31,63.83,A
USGS,452033122195901,2003-06-01,63.93,A
USGS,452033122195901,2003-06-02,64.19,A
USGS,452033122195901,2003-06-03,64.27,A
USGS,452033122195901,2003-06-04,64.27,A
USGS,452033122195901,2003-06-05,64.35,A
USGS,452033122195901,2003-06-06,64.24,A
USGS,452033122195901,2003-06-07,64.57,A
USGS,452033122195901,2003-06-08,64.4,A
USGS,452033122195901,2003-06-09,64.47,A
USGS,452033122195901,2003-06-10,64.69,A
USGS,452033122195901,2003-06-11,64.72,A
USGS,452033122195901,2003-06-12,64.74,A
USGS,452033122195901,2003-06-13,64.39,A
USGS,452033122195901,2003-06-14,64.44,A
USGS,452033122195901,2003-06-15,64.66,A
USGS,452033122195901,2003-06-16,64.44,A
USGS,452033122195901,2003-06-17,64.87,A
USGS,452033122195901,2003-06-18,64.77,A
USGS,452033122195901,2003-06-19,64.5,A
USGS,452033122195901,2003-06-20,64.81,A
USGS,452033122195901,2003-06-21,64.52,A
USGS,452033122195901,2003-06-22,64.31,A
USGS,452033122195901,2003-06-23,64.18,A
USGS,452033122195901,2003-06-24,64.24,A
USGS,452033122195901,2003-06-25,64.32,A
USGS,452033122195901,2003-06-26,64.85,A
USGS,452033122195901,2003-06-27,64.76,A
USGS,452033122195901,2003-07-01,65.22,A
USGS,452033122195901,2003-07-02,64.71,A
USGS,452033122195901,2003-07-03,64.82,A
USGS,452033122195901,2003-07-04,65.82,A
USGS,452033122195901,2003-07-05,64.85,A
USGS,452033122195901,2003-07-06,65.14,A
USGS,452033122195901,2003-07-07,65.29,A
USGS,452033122195901,2003-07-08,65.18,A
USGS,452033122195901,2003-07-09,65.48,A
USGS,452033122195901,2003-07-10,65.15,A
USGS,452033122195901,2003-07-11,65.03,A
USGS,452033122195901,2003-07-12,65.45,A
USGS,452033122195901,2003-07-13,65.68,A
USGS,452033122195901,2003-07-14,65.7,A
USGS,452033122195901,2003-07-15,65.1,A
USGS,452033122195901,2003-07-16,65.3,A
USGS,452033122195901,2003-07-17,65.25,A
USGS,452033122195901,2003-07-18,65.65,A
USGS,452033122195901,2003-07-19,66.01,A
USGS,452033122195901,2003-07-20,65.62,A
USGS,452033122195901,2003-07-21,65.42,A
USGS,452033122195901,2003-07-22,65.71,A
USGS,452033122195901,2003-07-23,66.01,A
USGS,452033122195901,2003-07-24,65.75,A
USGS,452033122195901,2003-07-25,65.49,A
USGS,452033122195901,2003-07-26,66.04,A
USGS,452033122195901,2003-07-27,65.88,A
USGS,452033122195901,2003-07-28,65.95,A
USGS,452033122195901,2003-07-29,66.17,A
USGS,452033122195901,2003-07-30,65.32,A
USGS,452033122195901,2003-07-31,65.7,A
USGS,452033122195901,2003-08-01,66.1,A
USGS,452033122195901,2003-08-02,66.04,A
USGS,452033122195901,2003-08-03,65.4,A
USGS,452033122195901,2003-08-04,65.36,A
USGS,452033122195901,2003-08-05,65.37,A
USGS,452033122195901,2003-08-06,65.16,A
USGS,452033122195901,2003-08-07,65.43,A
USGS,452033122195901,2003-08-08,65.26,A
USGS,452033122195901,2003-08-09,65.3,A
USGS,452033122195901,2003-08-10,65.23,A
USGS,452033122195901,2003-08-11,65.68,A
USGS,452033122195901,2003-08-12,66.47,A
USGS,452033122195901,2003-08-13,65.84,A
USGS,452033122195901,2003-08-14,65.8,A
USGS,452033122195901,2003-08-15,65.95,A
USGS,452033122195901,2003-08-16,65.81,A
USGS,452033122195901,2003-08-17,65.48,A
USGS,452033122195901,2003-08-18,65.48,A
USGS,452033122195901,2003-08-19,66.16,A
USGS,452033122195901,2003-08-20,65.78,A
USGS,452033122195901,2003-08-21,65.59,A
USGS,452033122195901,2003-08-22,65.54,A
USGS,452033122195901,2003-08-23,65.63,A
USGS,452033122195901,2003-08-24,66.09,A
USGS,452033122195901,2003-08-25,66.45,A
USGS,452033122195901,2003-08-26,66.51,A
USGS,452033122195901,2003-08-27,66.27,A
USGS,452033122195901,2003-08-28,65.56,A
USGS,452033122195901,2003-08-29,65.66,A
USGS,452033122195901,2003-08-30,65.71,A
USGS,452033122195901,2003-08-31,65.91,A
USGS,452033122195901,2003-09-01,65.49,A
USGS,452033122195901,2003-09-02,65.23,A
USGS,452033122195901,2003-09-03,65.41,A
USGS,452033122195901,2003-09-04,66.23,A
USGS,452033122195901,2003-09-05,65.55,A
USGS,452033122195901,2003-09-06,65.61,A
USGS,452033122195901,2003-09-07,65.45,A
USGS,452033122195901,2003-09-08,65.34,A
USGS,452033122195901,2003-09-09,65.16,A
USGS,452033122195901,2003-09-10,65.44,A
USGS,452033122195901,2003-09-11,65.43,A
USGS,452033122195901,2003-09-12,65.47,A
USGS,452033122195901,2003-09-13,65.3,A
USGS,452033122195901,2003-09-14,65.14,A
USGS,452033122195901,2003-09-15,65.13,A
USGS,452033122195901,2003-09-16,65.0,A
USGS,452033122195901,2003-09-17,65.24,A
USGS,452033122195901,2003-09-18,65.14,A
USGS,452033122195901,2003-09-19,65.12,A
USGS,452033122195901,2003-09-20,65.2,A
USGS,452033122195901,2003-09-21,65.15,A
USGS,452033122195901,2003-09-22,65.15,A
USGS,452033122195901,2003-09-23,65.05,A
USGS,452033122195901,2003-09-24,65.03,A
USGS,452033122195901,2003-09-25,65.2,A
USGS,452033122195901,2003-09-26,65.17,A
USGS,452033122195901,2003-09-27,65.19,A
USGS,452033122195901,2003-09-28,65.57,A
USGS,452033122195901,2003-09-29,65.65,A
USGS,452033122195901,2003-09-30,65.33,A
USGS,452033122195901,2003-10-01,65.32,A
USGS,452033122195901,2003-10-02,65.3,A
USGS,452033122195901,2003-10-03,65.51,A
USGS,452033122195901,2003-10-04,65.83,A
USGS,452033122195901,2003-10-05,66.09,A
USGS,452033122195901,2003-10-06,65.89,A
USGS,452033122195901,2003-10-07,65.38,A
USGS,452033122195901,2003-10-08,65.23,A
USGS,452033122195901,2003-10-09,65.45,A
USGS,452033122195901,2003-10-10,65.5,A
USGS,452033122195901,2003-10-11,65.29,A
USGS,452033122195901,2003-10-12,65.47,A
USGS,452033122195901,2003-10-13,65.48,A
USGS,452033122195901,2003-10-14,65.31,A
USGS,452033122195901,2003-10-15,65.16,A
USGS,452033122195901,2003-10-16,65.2,A
USGS,452033122195901,2003-10-17,65.26,A
USGS,452033122195901,2003-10-18,65.22,A
USGS,452033122195901,2003-10-19,65.32,A
USGS,452033122195901,2003-10-20,65.28,A
USGS,452033122195901,2003-10-21,65.32,A
USGS,452033122195901,2003-10-22,65.28,A
USGS,452033122195901,2003-10-23,65.62,A
USGS,452033122195901,2003-10-24,65.6,A
USGS,452033122195901,2003-10-25,65.57,A
USGS,452033122195901,2003-10-26,65.49,A
USGS,452033122195901,2003-10-27,65.33,A
USGS,452033122195901,2003-10-28,65.05,A
USGS,452033122195901,2003-10-29,64.96,A
USGS,452033122195901,2003-10-30,65.16,A
USGS,452033122195901,2003-10-31,65.36,A
USGS,452033122195901,2003-11-01,65.28,A
USGS,452033122195901,2003-11-02,65.08,A
USGS,452033122195901,2003-11-03,65.27,A
USGS,452033122195901,2003-11-04,65.35,A
USGS,452033122195901,2003-11-05,65.35,A
USGS,452033122195901,2003-11-06,65.34,A
USGS,452033122195901,2003-11-07,65.2,A
USGS,452033122195901,2003-11-08,65.18,A
USGS,452033122195901,2003-11-09,65.28,A
USGS,452033122195901,2003-11-10,65.46,A
USGS,452033122195901,2003-11-11,65.55,A
USGS,452033122195901,2003-11-12,65.54,A
USGS,452033122195901,2003-11-13,65.19,A
USGS,452033122195901,2003-11-14,65.18,A
USGS,452033122195901,2003-11-15,65.17,A
USGS,452033122195901,2003-11-16,65.12,A
USGS,452033122195901,2003-11-17,65.47,A
USGS,452033122195901,2003-11-18,65.42,A
USGS,452033122195901,2003-11-19,65.35,A
USGS,452033122195901,2003-11-20,65.47,A
USGS,452033122195901,2003-11-21,65.55,A
USGS,452033122195901,2003-11-22,65.72,A
USGS,452033122195901,2003-11-23,65.51,A
USGS,452033122195901,2003-11-24,65.31,A
USGS,452033122195901,2003-11-25,65.09,A
USGS,452033122195901,2003-11-26,65.46,A
USGS,452033122195901,2003-11-27,65.64,A
USGS,452033122195901,2003-11-28,65.31,A
USGS,452033122195901,2003-11-29,65.38,A
USGS,452033122195901,2003-11-30,65.46,A
USGS,452033122195901,2003-12-01,65.43,A
USGS,452033122195901,2003-12-02,65.53,A
USGS,452033122195901,2003-12-03,65.61,A
USGS,452033122195901,2003-12-04,65.21,A
USGS,452033122195901,2003-12-05,65.05,A
USGS,452033122195901,2003-12-06,65.07,A
USGS,452033122195901,2003-12-07,65.22,A
USGS,452033122195901,2003-12-08,65.59,A
USGS,452033122195901,2003-12-09,65.42,A
USGS,452033122195901,2003-12-10,65.29,A
USGS,452033122195901,2003-12-11,65.44,A
USGS,452033122195901,2003-12-12,65.33,A
USGS,452033122195901,2003-12-13,65.16,A
USGS,452033122195901,2003-12-14,65.4,A
USGS,452033122195901,2003-12-15,65.74,A
USGS,452033122195901,2003-12-16,65.68,A
USGS,452033122195901,2003-12-17,65.78,A
USGS,452033122195901,2003-12-18,65.51,A
USGS,452033122195901,2003-12-19,65.25,A
USGS,452033122195901,2003-12-20,65.36,A
USGS,452033122195901,2003-12-21,65.58,A
USGS,452033122195901,2003-12-22,65.46,A
USGS,452033122195901,2003-12-23,65.08,A
USGS,452033122195901,2003-12-24,64.95,A
USGS,452033122195901,2003-12-25,65.44,A
USGS,452033122195901,2003-12-26,65.71,A
USGS,452033122195901,2003-12-27,65.78,A
USGS,452033122195901,2003-12-28,65.66,A
USGS,452033122195901,2003-12-29,65.33,A
USGS,452033122195901,2003-12-30,65.55,A
USGS,452033122195901,2003-12-31,65.37,A
USGS,452033122195901,2004-01-01,65.03,A
USGS,452033122195901,2004-01-02,65.43,A
USGS,452033122195901,2004-01-03,65.6,A
USGS,452033122195901,2004-01-04,65.85,A
USGS,452033122195901,2004-01-05,65.98,A
USGS,452033122195901,2004-01-06,65.57,A
USGS,452033122195901,2004-01-07,65.4,A
USGS,452033122195901,2004-01-08,65.62,A
USGS,452033122195901,2004-01-09,65.55,A
USGS,452033122195901,2004-01-10,65.75,A
USGS,452033122195901,2004-01-11,65.62,A
USGS,452033122195901,2004-01-12,65.64,A
USGS,452033122195901,2004-01-13,65.71,A
USGS,452033122195901,2004-01-14,65.61,A
USGS,452033122195901,2004-01-15,65.64,A
USGS,452033122195901,2004-01-16,65.62,A
USGS,452033122195901,2004-01-17,65.59,A
USGS,452033122195901,2004-01-18,65.61,A
USGS,452033122195901,2004-01-19,65.66,A
USGS,452033122195901,2004-01-20,65.77,A
USGS,452033122195901,2004-01-21,65.93,A
USGS,452033122195901,2004-01-22,65.76,A
USGS,452033122195901,2004-01-23,65.43,A
USGS,452033122195901,2004-01-24,65.29,A
USGS,452033122195901,2004-01-25,65.51,A
USGS,452033122195901,2004-01-26,65.42,A
USGS,452033122195901,2004-01-27,65.32,A
USGS,452033122195901,2004-01-28,65.4,A
USGS,452033122195901,2004-01-30,65.29,A
USGS,452033122195901,2004-01-31,65.39,A
USGS,452033122195901,2004-02-01,65.34,A
USGS,452033122195901,2004-02-02,65.04,A
USGS,452033122195901,2004-02-03,65.26,A
USGS,452033122195901,2004-02-04,65.64,A
USGS,452033122195901,2004-02-05,65.74,A
USGS,452033122195901,2004-02-06,65.53,A
USGS,452033122195901,2004-02-07,65.8,A
USGS,452033122195901,2004-02-08,65.86,A
USGS,452033122195901,2004-02-09,65.78,A
USGS,452033122195901,2004-02-10,65.57,A
USGS,452033122195901,2004-02-11,65.42,A
USGS,452033122195901,2004-02-12,65.26,A
USGS,452033122195901,2004-02-13,65.16,A
USGS,452033122195901,2004-02-14,65.22,A
USGS,452033122195901,2004-02-15,65.22,A
USGS,452033122195901,2004-02-16,66.16,A
USGS,452033122195901,2004-02-17,65.37,A
USGS,452033122195901,2004-02-18,65.38,A
USGS,452033122195901,2004-02-19,65.57,A
USGS,452033122195901,2004-02-20,65.3,A
USGS,452033122195901,2004-02-21,65.04,A
USGS,452033122195901,2004-02-22,64.93,A
USGS,452033122195901,2004-02-23,64.98,A
USGS,452033122195901,2004-02-24,64.95,A
USGS,452033122195901,2004-02-25,64.65,A
USGS,452033122195901,2004-02-26,64.72,A
USGS,452033122195901,2004-02-27,65.22,A
USGS,452033122195901,2004-02-28,65.55,A
USGS,452033122195901,2004-02-29,65.34,A
USGS,452033122195901,2004-03-01,65.18,A
USGS,452033122195901,2004-03-02,65.33,A
USGS,452033122195901,2004-03-03,65.22,A
USGS,452033122195901,2004-03-04,65.1,A
USGS,452033122195901,2004-03-05,65.1,A
USGS,452033122195901,2004-03-06,65.35,A
USGS,452033122195901,2004-03-07,65.4,A
USGS,452033122195901,2004-03-08,65.23,A
USGS,452033122195901,2004-03-09,65.27,A
USGS,452033122195901,2004-03-10,65.22,A
USGS,452033122195901,2004-03-11,64.86,A
USGS,452033122195901,2004-03-12,64.84,A
USGS,452033122195901,2004-03-13,64.85,A
USGS,452033122195901,2004-03-14,65.01,A
USGS,452033122195901,2004-03-15,65.08,A
USGS,452033122195901,2004-03-16,64.92,A
USGS,452033122195901,2004-03-17,64.72,A
USGS,452033122195901,2004-03-18,64.45,A
USGS,452033122195901,2004-03-19,64.81,A
USGS,452033122195901,2004-03-20,64.87,A
USGS,452033122195901,2004-03-21,64.76,A
USGS,452033122195901,2004-03-22,64.59,A
USGS,452033122195901,2004-03-23,64.67,A
USGS,452033122195901,2004-03-24,64.59,A
USGS,452033122195901,2004-03-25,64.45,A
USGS,452033122195901,2004-03-26,64.63,A
USGS,452033122195901,2004-03-27,64.96,A
USGS,452033122195901,2004-03-28,64.87,A
USGS,452033122195901,2004-03-29,64.52,A
USGS,452033122195901,2004-03-30,64.65,A
USGS,452033122195901,2004-03-31,64.77,A
USGS,452033122195901,2004-04-01,64.81,A
USGS,452033122195901,2004-04-02,64.62,A
USGS,452033122195901,2004-04-03,65.15,A
USGS,452033122195901,2004-04-04,64.78,A
USGS,452033122195901,2004-04-05,64.83,A
USGS,452033122195901,2004-04-06,64.73,A
USGS,452033122195901,2004-04-07,64.73,A
USGS,452033122195901,2004-04-08,64.63,A
USGS,452033122195901,2004-04-09,64.65,A
USGS,452033122195901,2004-04-10,64.58,A
USGS,452033122195901,2004-04-11,64.39,A
USGS,452033122195901,2004-04-12,64.65,A
USGS,452033122195901,2004-04-13,64.92,A
USGS,452033122195901,2004-04-14,64.72,A
USGS,452033122195901,2004-04-15,64.54,A
USGS,452033122195901,2004-04-16,64.55,A
USGS,452033122195901,2004-04-17,64.51,A
USGS,452033122195901,2004-04-18,64.5,A
USGS,452033122195901,2004-04-19,64.58,A
USGS,452033122195901,2004-04-20,65.03,A
USGS,452033122195901,2004-04-21,64.61,A
USGS,452033122195901,2004-04-22,64.78,A
USGS,452033122195901,2004-04-23,64.68,A
USGS,452033122195901,2004-04-24,64.7,A
USGS,452033122195901,2004-04-25,64.54,A
USGS,452033122195901,2004-04-26,64.48,A
USGS,452033122195901,2004-04-27,64.45,A
USGS,452033122195901,2004-04-28,64.89,A
USGS,452033122195901,2004-04-29,64.91,A
USGS,452033122195901,2004-04-30,64.98,A
USGS,452033122195901,2004-05-01,64.94,A
USGS,452033122195901,2004-05-02,64.82,A
USGS,452033122195901,2004-05-03,64.69,A
USGS,452033122195901,2004-05-04,64.68,A
USGS,452033122195901,2004-05-05,64.95,A
USGS,452033122195901,2004-05-06,65.71,A
USGS,452033122195901,2004-05-07,65.08,A
USGS,452033122195901,2004-05-08,64.95,A
USGS,452033122195901,2004-05-09,64.91,A
USGS,452033122195901,2004-05-10,64.65,A
USGS,452033122195901,2004-05-11,64.66,A
USGS,452033122195901,2004-05-12,64.79,A
USGS,452033122195901,2004-05-13,64.75,A
USGS,452033122195901,2004-05-14,64.7,A
USGS,452033122195901,2004-05-15,64.65,A
USGS,452033122195901,2004-05-16,64.67,A
USGS,452033122195901,2004-05-17,64.56,A
USGS,452033122195901,2004-05-18,64.66,A
USGS,452033122195901,2004-05-19,64.75,A
USGS,452033122195901,2004-05-20,64.64,A
USGS,452033122195901,2004-05-21,64.63,A
USGS,452033122195901,2004-05-22,64.5,A
USGS,452033122195901,2004-05-23,64.61,A
USGS,452033122195901,2004-05-24,64.67,A
USGS,452033122195901,2004-05-25,64.67,A
USGS,452033122195901,2004-05-26,64.6,A
USGS,452033122195901,2004-05-27,64.61,A
USGS,452033122195901,2004-05-28,64.72,A
USGS,452033122195901,2004-05-29,64.87,A
USGS,452033122195901,2004-05-30,64.78,A
USGS,452033122195901,2004-05-31,64.77,A
USGS,452033122195901,2004-06-01,64.79,A
USGS,452033122195901,2004-06-02,64.96,A
USGS,452033122195901,2004-06-03,64.56,A
USGS,452033122195901,2004-06-04,64.66,A
USGS,452033122195901,2004-06-05,65.14,A
USGS,452033122195901,2004-06-06,64.58,A
USGS,452033122195901,2004-06-07,64.48,A
USGS,452033122195901,2004-06-08,64.46,A
USGS,452033122195901,2004-06-09,64.49,A
USGS,452033122195901,2004-06-10,64.59,A
USGS,452033122195901,2004-06-11,64.69,A
USGS,452033122195901,2004-06-12,64.63,A
USGS,452033122195901,2004-06-13,64.61,A
USGS,452033122195901,2004-06-14,64.65,A
USGS,452033122195901,2004-06-15,64.53,A
USGS,452033122195901,2004-06-16,64.55,A
USGS,452033122195901,2004-06-17,65.69,A
USGS,452033122195901,2004-06-18,65.43,A
USGS,452033122195901,2004-06-19,65.23,A
USGS,452033122195901,2004-06-20,64.92,A
USGS,452033122195901,2004-06-21,65.95,A
USGS,452033122195901,2004-06-22,65.77,A
USGS,452033122195901,2004-06-23,65.96,A
USGS,452033122195901,2004-06-24,65.82,A
USGS,452033122195901,2004-06-25,65.15,A
USGS,452033122195901,2004-06-26,65.47,A
USGS,452033122195901,2004-06-27,65.41,A
USGS,452033122195901,2004-06-28,65.56,A
USGS,452033122195901,2004-06-29,65.39,A
USGS,452033122195901,2004-06-30,65.38,A
USGS,452033122195901,2004-07-01,65.3,A
USGS,452033122195901,2004-07-02,65.35,A
USGS,452033122195901,2004-07-03,66.16,A
USGS,452033122195901,2004-07-04,65.62,A
USGS,452033122195901,2004-07-05,65.84,A
USGS,452033122195901,2004-07-06,65.35,A
USGS,452033122195901,2004-07-07,65.88,A
USGS,452033122195901,2004-07-08,66.22,A
USGS,452033122195901,2004-07-09,66.22,A
USGS,452033122195901,2004-07-10,65.71,A
USGS,452033122195901,2004-07-11,66.94,A
USGS,452033122195901,2004-07-12,65.7,A
USGS,452033122195901,2004-07-13,66.25,A
USGS,452033122195901,2004-07-14,66.94,A
USGS,452033122195901,2004-07-15,66.18,A
USGS,452033122195901,2004-07-16,66.19,A
USGS,452033122195901,2004-07-17,66.72,A
USGS,452033122195901,2004-07-18,66.72,A
USGS,452033122195901,2004-07-19,66.63,A
USGS,452033122195901,2004-07-20,66.22,A
USGS,452033122195901,2004-07-21,66.1,A
USGS,452033122195901,2004-07-22,66.46,A
USGS,452033122195901,2004-07-23,66.59,A
USGS,452033122195901,2004-07-24,67.44,A
USGS,452033122195901,2004-07-25,66.77,A
USGS,452033122195901,2004-07-26,67.37,A
USGS,452033122195901,2004-07-27,66.5,A
USGS,452033122195901,2004-07-28,66.47,A
USGS,452033122195901,2004-07-29,66.85,A
USGS,452033122195901,2004-07-30,67.59,A
USGS,452033122195901,2004-07-31,66.4,A
USGS,452033122195901,2004-08-01,66.2,A
USGS,452033122195901,2004-08-02,66.92,A
USGS,452033122195901,2004-08-03,67.07,A
USGS,452033122195901,2004-08-04,66.92,A
USGS,452033122195901,2004-08-05,66.27,A
USGS,452033122195901,2004-08-06,66.07,A
USGS,452033122195901,2004-08-07,66.22,A
USGS,452033122195901,2004-08-08,66.09,A
USGS,452033122195901,2004-08-09,66.96,A
USGS,452033122195901,2004-08-10,67.64,A
USGS,452033122195901,2004-08-11,66.91,A
USGS,452033122195901,2004-08-12,66.6,A
USGS,452033122195901,2004-08-13,66.63,A
USGS,452033122195901,2004-08-14,66.94,A
USGS,452033122195901,2004-08-15,67.13,A
USGS,452033122195901,2004-08-16,66.77,A
USGS,452033122195901,2004-08-17,66.83,A
USGS,452033122195901,2004-08-18,66.79,A
USGS,452033122195901,2004-08-19,66.95,A
USGS,452033122195901,2004-08-20,66.94,A
USGS,452033122195901,2004-08-21,66.91,A
USGS,452033122195901,2004-08-22,66.3,A
USGS,452033122195901,2004-08-23,66.32,A
USGS,452033122195901,2004-08-24,66.19,A
USGS,452033122195901,2004-08-25,66.81,A
USGS,452033122195901,2004-08-26,66.62,A
USGS,452033122195901,2004-08-27,66.53,A
USGS,452033122195901,2004-08-28,66.42,A
USGS,452033122195901,2004-08-29,66.25,A
USGS,452033122195901,2004-08-30,66.15,A
USGS,452033122195901,2004-08-31,66.13,A
USGS,452033122195901,2004-09-01,66.22,A
USGS,452033122195901,2004-09-02,66.26,A
USGS,452033122195901,2004-09-03,66.26,A
USGS,452033122195901,2004-09-04,66.21,A
USGS,452033122195901,2004-09-05,66.24,A
USGS,452033122195901,2004-09-06,66.2,A
USGS,452033122195901,2004-09-07,66.11,A
USGS,452033122195901,2004-09-08,66.12,A
USGS,452033122195901,2004-09-09,67.17,A
USGS,452033122195901,2004-09-10,67.57,A
USGS,452033122195901,2004-09-11,66.4,A
USGS,452033122195901,2004-09-12,66.26,A
USGS,452033122195901,2004-09-13,66.19,A
USGS,452033122195901,2004-09-14,66.3,A
USGS,452033122195901,2004-09-15,66.14,A
USGS,452033122195901,2004-09-16,66.14,A
USGS,452033122195901,2004-09-17,65.95,A
USGS,452033122195901,2004-09-18,65.96,A
USGS,452033122195901,2004-09-19,66.09,A
USGS,452033122195901,2004-09-20,66.47,A
USGS,452033122195901,2004-09-21,66.51,A
USGS,452033122195901,2004-09-22,66.26,A
USGS,452033122195901,2004-09-23,66.23,A
USGS,452033122195901,2004-09-24,66.14,A
USGS,452033122195901,2004-09-25,66.17,A
USGS,452033122195901,2004-09-26,66.22,A
USGS,452033122195901,2004-09-27,66.13,A
USGS,452033122195901,2004-09-28,66.04,A
USGS,452033122195901,2004-09-29,66.16,A
USGS,452033122195901,2004-09-30,66.13,A
USGS,452033122195901,2004-10-01,66.16,A
USGS,452033122195901,2004-10-02,66.26,A
USGS,452033122195901,2004-10-03,66.32,A
USGS,452033122195901,2004-10-04,66.25,A
USGS,452033122195901,2004-10-05,66.21,A
USGS,452033122195901,2004-10-06,66.19,A
USGS,452033122195901,2004-10-07,66.18,A
USGS,452033122195901,2004-10-08,65.99,A
USGS,452033122195901,2004-10-09,66.23,A
USGS,452033122195901,2004-10-10,66.42,A
